iteration_id,timestamp_utc,scenario_name,status,signature,blockhash_used,error_message,initial_balance,intermediate_balance,final_balance,balance_change,signature_match,slot_info
5,2025-07-23T17:35:21.812698Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,D3AqLjPpQ18rYtzHyhsjWCPeeGWqiVamjLxq9fzzV3pL,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393829,5.393829,5.393829,0.0,N/A,"current_slot:396294283, last_valid:384248330"
5,2025-07-23T17:35:23.041247Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,D3AqLjPpQ18rYtzHyhsjWCPeeGWqiVamjLxq9fzzV3pL,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
5,2025-07-23T17:35:30.006033Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,5dYnsKE3yftM4hVBQoxiNJCCd9nr9AKnHo1tw6hHtWNo,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393829,5.393829,5.393829,0,N/A,"source:Testnet, target:Devnet"
6,2025-07-23T17:35:46.903878Z,ORIGINAL_SEND,RPC_ERROR,,2KGrdETEsandnG29gL25c76vxGqvsRNiHkr1Bst5hQZt,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393829,5.393829,5.393829,0.0,N/A,
7,2025-07-23T17:36:03.796109Z,ORIGINAL_SEND,RPC_ERROR,,ET2R59mU2uoN7P5HuFD7tazhtaTqNKTinMLoScE6CDQQ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393829,5.393829,5.393829,0.0,N/A,
8,2025-07-23T17:36:24.054104Z,ORIGINAL_SEND,SUCCESS,3rKLkdeAwqcTiQeKPtVchdg1gHSuHpFga6poMW4gBSxPBYzXsMJwJNiJohjxz8HwRccdfZ91biu5QGc1dfZX6LUJ,2SdThNewjZH2k8yecL1DdYBcgS2d5GVwag4UeGbZ27Xx,,5.393829,5.393829,5.393829,0.0,N/A,
8,2025-07-23T17:36:30.314762Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,2SdThNewjZH2k8yecL1DdYBcgS2d5GVwag4UeGbZ27Xx,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393829,5.393829,5.393829,0.0,N/A,
8,2025-07-23T17:36:37.073378Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,2SdThNewjZH2k8yecL1DdYBcgS2d5GVwag4UeGbZ27Xx,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393814,5.393814,5.393814,0.0,N/A,"current_slot:396294479, last_valid:384248527"
8,2025-07-23T17:36:38.404654Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,2SdThNewjZH2k8yecL1DdYBcgS2d5GVwag4UeGbZ27Xx,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
8,2025-07-23T17:36:45.363924Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,9ouZB8HpJGnVeo91XRbVKmzRSEi95quYiMHGwvvKZNSV,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393814,5.393814,5.393814,0,N/A,"source:Testnet, target:Devnet"
9,2025-07-23T17:37:02.141574Z,ORIGINAL_SEND,RPC_ERROR,,6CfitcboASsZFS71w8Y54e2pNnKrBReAfHbtuMriXc1s,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393814,5.393814,5.393814,0.0,N/A,
10,2025-07-23T17:37:21.311442Z,ORIGINAL_SEND,SUCCESS,3apdf5GT9DQzrg9nDJ2MFYQrzy9WJdQA2BaCQAzDG1tsApRGpsj1Gcw8aMNLrqx1etXUuDn7sv6FcBxHa7miroDc,5yFPbfde83T8G1egRx2xU4Hcha43rvUYo6JRRddEm5WM,,5.393814,5.393814,5.393814,0.0,N/A,
10,2025-07-23T17:37:27.967431Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,5yFPbfde83T8G1egRx2xU4Hcha43rvUYo6JRRddEm5WM,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393814,5.393814,5.393814,0.0,N/A,
10,2025-07-23T17:37:34.726408Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,5yFPbfde83T8G1egRx2xU4Hcha43rvUYo6JRRddEm5WM,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393799,5.393799,5.393799,0.0,N/A,"current_slot:396294627, last_valid:384248676"
